original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
" [img]https://s.kaskus.id/images/2018/02/09/9864881_20180209063715.jpg[/img]\n\nDi dunia kontemporer saat ini, kelakuan delusional makin banyak saja di dunia maya. \n\nDelusional merupakan penyakit kejiwaan yang melihat dirinya besar melebihi kapasitas aslinya. Sifat delusif ini bisa membuat seseorang menjadi jumawa dan tak mengenal batas pijakannya.\n\nMungkin seperti itu juga yang sedang dialami oleh mantan Panglima TNI, Gatot Nurmantryo. Pasalnya, jenderal bintang empat itu dalam sebuah pidato menyamakan dirinya dengan sahabat Nabi, Khalid bin Walid \n\nSaat itu dirinya sedang memberikan kuliah umum di Ma'had Al Zaytun, Indramayu. Kemudian ada pertanyaan, bagaimana perasaannya saat dicopot dari jabatan Panglima TNI. \n\nDi saat itulah GN menyamakan dengan dirinya dengan Khalid bin Walid. Melalui cerita kiasan itu, seakan ia ingin menyampaikan bahwa dirinya tidak mengejar jabatan apapun, namun hanya untuk mengabdi pada agama, bangsa dan negara. Sebagaima Khalid bin Walid.\n\nTentu saja, apa yang diucapkan oleh GN itu sangat jauh dari kenyataannya. Baik dari segi substansi maupun cara penyampaiannya.\n\nPertama, GN jelas secara kualitas sangat jauh dibandingkan seorang sahabat Nabi. Kapasitas pribadi GN tidak layak untuk disandingkan dengan Khalid bin Walid.\n\nSahabat Nabi merupakan sosok yang sholeh secara pribadi dan sosial. Ia tak mungkin melalukan tindakan yang bertentangan agama. \n\nBerbeda dengan GN, misalnya, yang belakangan diketahui memiliki hubungan terlarang dengan staffnya sendiri. \n\nKedua, tak mungkin GN hanya mengabdi pada agama, bangsa dan negara saja. Apalagi bila dirinya mengaku tak melirik jabatan apapun. \n\nFaktanya menjelang dicopot kemarin, GN terbukti secara menyakinkan sedang bermanuver politik. Ia mendekati basis massa Islam untuk mendapatkan simpati. Misalnya, melalui pendapat-pendapatnya soal kasus aksi berjilid 212 atau kasus pencekalan ke AS beberapa waktu lalu.\n\nApa yang dikatakannya itu menjadi isapan jempol belaka bila dia mengaku tak bermain politik. Hal tersebut adalah tindakan bermuka dua dalam dunia politik.\n\nDengan adanya kontras antara perkataan dan tindakannya tersebut, maka GN tak layak disamakan dengan Khalid bin Walid. Menyamakan keduanya sama saja menghina kualitas sahabat Nabi itu sendiri.\n\nDi sisi lain, sifat delusional tersebut juga menampilkan sikap yang angkuh dan jumawa karena menempatkan dirinya tidak pada tempatnya. Ia meninggikan dirinya seolah seluruh rakyat Indonesia memandang positif sosoknya. Dan, akan selalu berpihak padanya. \n\nBegitulah sifat delusif yang bisa menjatuhkan seorang tokoh. Jangan sampai kita tertipu oleh mulut yang hanya &quot;lamis&quot;.
",kaskus,0,0,0,0
@dindasyarif  aja mengakui kalo dia transgender bahkan dia kalo sholat pun memakai sarung sebagaimana dia memakai sperti kaum pria dan @dindasyarif pun di hargai sangat oleh para netizen dan awak media akan tetapi kenpa lutulang lunak ini @lucintaluna tidk mengakui nyaa bahwa dia transgender,instagram,0,0,0,0
klo loe liat video perlakuan TNI ke rkyat asli papua loe bakal bilang mending pisah aja wirRT @Dodoeee: HELL NO!! RT http://mtw.tl/l6teh4d ,twitter,0,0,0,0
"mana nih katanya religion of peace , kok kerjaannya ngebom terus\n\n&quot;Ini bukan Islam ! Ini hanya oknum2 tertentu ! &quot;\nNih gw tanya , terus kok oknum nya munculnya byk banget :wkwkwkketauan tuh ajarannya dari kriminal perang sih makanya gk bener\n\nmana tuh kasus terorisme dari katolik , padahal org katolik di dunia jumlahnya hampir 2x muslim , tapi damai2 aja tuh , malah mereka bantuin  para monyet2 , eh refugee maksud gw , utk tinggal di negara mereka.\n\nkeliatan kan kalau islam yg agama kafir :wakakaeh sharing cewek muslim buat jadi budak seks dong\nkalo yg cowo muslim dibakar aja :marah
",kaskus,1,1,0,1
"Kalian teriak ""Ganyang cina!"" ""Usir Ahmadiyah"" ""Musnahkan LGBT""
.
Kalian ngusir orang dari rumahnya cmn karena mereka syiah. Kalian ngelarang orang bangun rumah ibadah
.
Lantas kenapa gue harus peduli saat tokoh lo dikriminalisasi dan ormas lo dibubarin?",twitter,0,1,0,0
"Stripper banged with a strapon by a hot female client

#brondongjkt #ngewe #bispakbandung #bokep #bugil #memek #MemekSempit #memekabg #fotomemek #toket #colmek #memekbecek #memekgatal #bokepabg #bokepindo #memekmerah #sange #abgmesum #abgtoge #bispakhttp://turk.aflam-king.com/12.html ",twitter,1,0,0,0
"Kalau sudah kalah, ya kalah aja. Nggak perlu menghina negara kami. Makanya kalau sudah bawa nama negara di pertandingan international, yah berjuang sekuat tenaga. Jangan kalah abis itu menghardik, apalagi negara lain. Nggak cocok kamu jadi atlet.  Jadi sopir taksi aja kamu. Sopir taksi aja bisa berkelakuan sopan sama penumpangnya. Masak kamu yang atlet nggak bisa. Dasar pecundang👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻Lemahhhhh. Udah berhenti aja dari atlet sepak bola. Jadi driver taxi aja",instagram,0,0,0,1
anjir pindah aja lu sono ke Arab haha ngapain lu disini kalo lu mau pemimpim muslim doang.,instagram,0,0,0,0
"Haha gila langsung gosong dah gue RT @mluthfijebew Amiiin :D""@violahariansyah: Iya dah ntar kapan2 ke papua sekalian RT @mluthfijebew",twitter,0,0,0,0
"Ganyang cina, gantung, bunuh dll, ngusir orang solat, ancem ga solatin mayat, ga terima mayat dll sejauh ini pendukung mana mas?
Yuk coba lagi! ",twitter,0,1,1,1
"hmmm ... ane gak heran kader2 pks sangat mengidolakan turki ... emang fustun2 turk mantappPPPP :thumbup \nairbagnya gede2 :shakehand2 
",kaskus,0,0,0,0
"[QUOTE=semionstrogov32;5a555b9c9252330d6b8b4575]\n\nOjo SARA woi :ngamuk.\n\nNdak semua turis mancanegara melakukan hal seperti itu :ngamuk[/QUOTE]\n\nSemua sih kaga tp mayoritas gitu. Cek sendiri aja mereka bikin bokep sama wanita lokal miskin. Coba klo ente kaya gitu dinegara mereka sama cewe bule, paling di bui. Jgn menyembah kulit putih ras iblis penjajah
",kaskus,1,0,0,1
31. Pantas saja Amerika yg mayoritas KAFIR Kristen Menjatuhkan Bom Atom ke Jepang yg menghancurkan semua termasuk orang2 yg tidak berdosa!!!,twitter,0,1,1,1
aku:ku remas tetekmu ya van:remas aja aku:ah kau punya tetek? seriuslah van:iya br operasiRT @vantamelon: Lg la enak x c http://mtw.tl/lto40,twitter,1,0,0,0
"Ludovic-Mohamed Zahed telah mengabdikan hidupnya untuk memperjuangkan hak kaum homoseksualitas dalam Islam. Perjuangan yang berat dan berisiko. Simak kisahnya.\n\n\n\nButuh satu dekade yakinkan keluarga\n[img]https://s.kaskus.id/images/2018/01/08/9980812_20180108084800.jpg[/img]\nZahed: Butuh waktu 10 tahun untuk meyakinkan keluarganya yang imigran Tunisia bahwa dia, walaupun seorang homoseksual, tak layak dihina dan dipukuli seperti anjing. Melainkan seorang pria gay bermartabat dan sekaligus seorang Muslim yang taat.\n\n\nMendirikan masjid inklusif\n[img]https://s.kaskus.id/images/2018/01/08/9980812_20180108084831.jpg[/img]\nPendiri Homosexual Muslims of France ini mendirikan &quot;Masjid Inklusif &quot;di Paris pada tahun 2012. [B]Zahed mengatakan bahwa masyarakat Muslim secara historis lebih toleran terhadap homoseksualitas ketimbang budaya Kristen.[/B] (sahet udah gay tukang tipu lagi :ngakaks)\n\n\nHidup dalam ancaman\n[img]https://s.kaskus.id/images/2018/01/08/9980812_20180108084919.jpg[/img]\nAncaman yang dihadapinya tidak sedikit. Di Perancis, Zahed kerap meneriman pesan-pesan di Facebook yang menudingnya &quot;menodai Islam&quot; dan seharusnya &quot;terbakar di neraka&quot;.\n\n\nMenikahi pasangan\n[img]https://s.kaskus.id/images/2018/01/08/9980812_20180108085021.jpeg[/img][img]https://s.kaskus.id/images/2018/01/08/9980812_20180108085030.jpeg[/img]\nPada tahun 2011, Zahed menikahi pasangannya. Ibunya, menghadiri pernikahan mereka. Ibunya mengatakan: 'Kamu bisa memiliki suami jika menginginkannya. Saya menerimamu kamu apa adanya.&quot;\n\n\nMerasa bisa menjadi keduanya\n[img]https://s.kaskus.id/images/2018/01/08/9980812_20180108085059.jpg[/img]\nSaat diundang ke Berlin, Zahed berusaha menunjukkan bahwa homoseksualitas dan Islam, kompatibel: &quot;Saya juga berjuang dengan dua identitas ini. Saya terbelah antara agama dan perliaku seksualitas saya,&quot;. Tapi kemudian, kata Zahed, dia menyadari bahwa Islam memegang pesan toleransi dan perdamaian - dan bahwa dia bisa menjadi keduanya: gay dan sekaligus Muslim.\n\n\nMelawan intoleransi\n[img]https://s.kaskus.id/images/2018/01/08/9980812_20180108085127.jpg[/img]\nSejak saat itu, Zahed memutuskan mengabdikan hidupnya untuk meyakinkan orang lain, agar ikut melawan interpretasi Islam yang berpikiran tertutup dan tidak toleran yang dia sebut &quot;fasis&quot;.\n\n\nhttp://m.dw.com/id/kisah-seorang-imam-gay-di-paris/g-39857127
",kaskus,0,0,0,0
@s1m0n_yuw0n0 Merugikan lah. mikirlah contohnya dia buat tarian2 megang2 maaf payudaranya itu. Bayangkan aja kalau anak anda ngeliat itu bagaimana ? Dia kan ngakunya artis harusnya bisa jaga sikap. Trus papua dihina2 gitu apa kita sebagai orang Indonesia gak marah ???,instagram,1,0,0,0
@etcradit emng lu pernah beli? Beli aja engga ngatain fitnas jatohnya alhamdulillah doaa gua pindah ke lu pala di helmin otak ditaro di dengkul hahaha,instagram,0,0,0,1
@avrilia_shanty_ray_farindhury ya iyalah kita sempurna.. Kita Laki-Laki BENERAN. Perempuan-perempuan BENERAN. Gak tau kalau situ sama kayak mas fatah. sama y?,instagram,0,0,0,0
"Kalo bisa secepatnya ya pak? Ayo kita jihad (y)""@Bunuh_QM: Yang masih jadi followernya si @QueenMutiaa bakal gua tandai dan gua anggap MUSU",twitter,0,0,1,1
"📣GROSIR KARTU KUOTA (TSEL)
* 30GB : 35RB
* 37GB : 45RB
* 60GB : 58RB
ALL JARINGAN 3G/4G Yang Minat Silahkan Chat DM/WA 📩",instagram,0,0,0,0
@verosvante ga usah banyak mikir urusan orang yang ga mau diurus urusan nya sis. Urus aja urusan sis sendiri. Biarkan dia hijrah dengan cara nya.,instagram,0,0,0,0
"Stop kambinghitamkan atheis sebagai pelakunya.\nTidak ada atheis yg menyatakan perang demi membela atheis lainnya.\nTidak ada atheis yg melakukan bom bunuh diri hanya demi membuktikan tidak ada tuhan.\nSekali lagi, TIDAK ADA....!!\n\n[quote=tai...;5af903dadcd77098608b456c][youtube]kwgnd37ywbc[/youtube]\n\nBawa ke page 1 gan[/quote]
",kaskus,0,1,0,0
@miss_nessaa @Astrid_via ak 69 dulu ya sama astrid beb...lg tiduran ak liat kontol ak lg di sepong sama bibir seksinya astrid...,twitter,1,0,0,0
"""Selama 20 tahun tinggal di Jakarta, baru 5 tahun terakhir benar-benar terasa perubahan dan sadar kalau itu akitbat gubernurnya.""",twitter,0,0,0,0
"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",twitter,1,0,0,1
Presiden Joko Widodo harus turun langsung mengomandani para menteri di bidang ekonomi untuk mengatasi anjloknya nilai tukar rupiah terhadap dolar AS. https://www.tribunislam.com/2018/09/tak-bisa-meroketkan-rupiah-jokowi-sebaiknya-legowo-letakkan-jabatan-presiden.html …,twitter,0,0,0,0
"ada yang kirim foto bugil. padahal kerudungan :nohope\n\n\nke orang yang katanya keturunan nabi :lehuga
",kaskus,1,0,0,0
"[QUOTE=arif_kh;5af3d40dc0cb17bd338b4567]\n\nMeminjam kata2 imam Syafi’i: \n”Berkatalah sekehendakmu untuk menghina kehormatanku, diamku dari orang hina adalah suatu jawaban. Bukanlah artinya aku tidak mempunyai jawaban, tetapi tidak pantas bagi singa meladeni keledai!”[/QUOTE]\n\nmakanya belajar baca dulu.. \nnyuruhnya baca.,baca, baca kok\napa yang mau dibaca Dan yang baca ya harus bisa baca juga
",kaskus,0,0,0,0
"Dual sex organ humans in pornography and emo gay boy hardcore anal
 http://lezrikoner.info/r.php?fa&uc=k_a5nt&v=25835807 …
Pengen vidio gay indo ngentot handgagged twink fucked twinks musturbation gaysex suits porn xxxxxgay amateur teen gay anals that bleed pics free gay kis",twitter,1,0,0,0
Gw yakin suatu saat pasti Pak @basuki_btp akan ada patungnya sebagai tanda jasa entah itu di indo atau di madame tussaud.,twitter,0,0,0,0
"Itusih emang dasar goblok ! ""@FiersaBesari: Bbrp kali ditanya di chatbox:""Manado di Sumatera ya?"" ""Sorong di Jawa ya?"" ""Natuna di Papua ya?""",twitter,0,0,0,0
"Monyet bedes primitif RT @JeJheJai: lha iki monyet e @bertosaflessa RT Ravendoz_ Sudah diintimidasi kalah pula, cok aku sek pegel karo Papua",twitter,0,0,0,0
"Baju coklat, baju hijau lg tarung? Up to u!
Yg penting Ganyang NeoPKI, antek aseng & CINA GARONG BLBI-Century-RSSW-eKTP cs pengkhianat NKRI! pic.twitter.com/nCKHdiOmH4",twitter,0,1,1,1
"kok ada ya manusia yg mau ikutan challenge yg unfaedah bgt ,  lagu gak jelas gini kok mau mau aja di jadiin challenge,  gada lagu lain apa ,",instagram,0,0,0,0
"gerombolan yg mau ganti azas Pancasila dgn khilafah itu yg harus dibasmi ,  para penyebar kebencian hoax fitnah adudomba itu harus dienyahkan dari NKRI ..",twitter,0,0,1,0
"[QUOTE=shoooony;5b58640f902cfe442e8b4569]nyerang surah dalam al qur'an=2 tahun\nnyerang nabi=4 tahun\nsetiap penistaan agama ada tingkatan hukumannya[/QUOTE]\n\nMakanya mendingan caci maki yg non-islam (kafir) aja di masjid pake TOA kenceng2... gak bakal dipenjara + dapat uang sumbangan ceramah.\n\nAtau kalau udah kesel banget bakar aja vihara, cuma dipenjara 1 bulan.
",kaskus,0,1,0,0
"Allahuakbar, demi Allah demi Rasulullah dan para sahabat dan para tabiin. Harus ditegakkan khilafah yang akan menjamin kehidupan umat islam.",twitter,0,0,1,0
".. Line : Tiarakhrisma
#openvcs #vcs #videocallsex #videobokep #cs #ps #phonesex #chatsex #sange #bokep #ngewe #bisyar #bispak #bokepindo #memekbasah #toge #ngentot #testivcs #testics #testips #testichatsexpic.twitter.com/ncwCYGatYb",twitter,1,0,0,0
Masa bodoh saha mau khilafah ..udah bosan kali orang orang bersatu .biar pada bikin negara masing masing..tuh Papua @PapuanV  minta pisah dari NKRI ..Aceh serambi mekah aja juga minta pisah dari NKRI..biarin biar pada blangsak jg para pejabat ikut gembel ,twitter,0,1,1,1
"bunuh had ayo JIHAD :D RT "" @mak_ondhong1923  @mak_ondhong1923: Nganti kecekel seng hack fb ku! Tak idak idak ndazeeee!!",twitter,0,0,0,0
"Menerangkan kpd simpatisan HTI itu harus pelan-pelan. Meskipun butuh waktu lama menyadarkannya.

#bahwa HTI itu adlh perjuangan menegakkn khilafah, syariah hanyalh kamuflase semata dr tujuan sebenarnya. Apa tujuan sbenarnya?

YAITU KEHANCURAN SUATU “NEGARA” YANG DISEBUT THOGHUT pic.twitter.com/qgT74pHWvp",twitter,0,0,1,0
"kok dia bisa dengar ?? SUPERMAN ???\n\nposisinya khan nyebrang jalan antara plasa senayan dan senayan city khan ? dimana tuh jl asia afrika rame banget jadi denger orang juga gak jelas kecuali loe berada dekat banget ....\nen kalau orang indonesia tuh ngetawain orang pasti gak mau ketahuan sama orang yang diketawain \n\nah ini mah cari sensasi doank !!!\n\nmacam bapaknya yang bikin diskriminasi sama orang Tionghoa di DIY gak boleh punya tanah di DI jogjakarta 
",kaskus,0,1,0,0
"[QUOTE=kamublangsak21;5b13dcfbdac13e67768b457f]\n\nKlo nonton tuh otaklu dipake\nJangan masuk tlinga kanan keluar telinga kiri\n\nG0oblok[/QUOTE]\n\ngue nontonnya pake otak bokap lo waktu MENYODOMI emak lo:wkwkwk \n\nkenapa gue pake otak bokap lo? karena seleranya bokap lo payah, masa muka nyokap lo yang tampang TKI kasta bawah  gitu bokap lo masih mau baik sama emak lo:wkwkwk \n
",kaskus,1,0,0,1
"Woooww .. Gila parah barang IMPOR murah tapi ga MURAHAN ya. Ada BAJU.SEPETU.MAKEUP SALE.CD impor. SOFLEN 40rban  keren"" banget .km wajib follow ig kita ya dan tiap hari upload barang baru",instagram,0,0,0,0
"Suara jelek jj gak ush deh bikin single2 apa lg duet sama arts yg trnama,yg ada bikin malu jj.tuh tutup auratnya tete diumbar2,ngeliatnya jijik sendiri w sbagai perempuan jj  gak begitu bgt. Tolong dong dihentikn lucinta luna,nnti derajat perempuan direndahin trs sama dy",instagram,1,0,0,1
Keciduk ???? Kalian pikir pemberitaan itu benar ???? Ahahhaha berita karangan hoax murahan itu bukan malah buat makin banyak lagi orang yg jadi MCA . MCA iku bergerak atas kemauan sendiri .tanpa koordinasi tanpa ketua apalagi tim elit. Kalo kalian percaya itu berita beneran hahahaha goblok,instagram,0,0,0,1
Ih ko pahanya gitu sih @lucintaluna  Ko q cewe paha q gak gitu ya itu mah kaya tangga zigzag 🤗 eh upps keceplosan maaf ya 😁😁,instagram,0,0,0,1
"Kaum ontanya kafir jg bos dan bodoh RT @Mossad35: Disaat kafir bikin banyak penemuan yg mencerahkan, kaum onta selalu bikin cara nyimpan bom",twitter,0,1,1,1
"G etis bgd sih itu pideo klip luh.. bisa kali bcakap""nya di ruang tamu aja.. gak perlu di kolam renang dan lu pakek baju renang gt.. aduhh duhh.. malah malu""in luh.. smua orang kn jadi tau bentuk bokong mas yg enggak simetris..",instagram,1,0,0,1
semua negara harus menjadi anggota pbb. itu peraturannya. jd mustahil buat khilafah skr ini sblm al-mahdi.RT @ardobinardi:  @HizbuttahrirID:,twitter,0,0,1,0
Kampanye rasis ngmg nya pihak ahok yg di untungkan.. Goblok kafir mana ada di untungkan.. Kalau pada di perkosa bunuh lu enak berduit,twitter,0,1,0,1
"[color=#333333][font=&quot;Helvetica Neue&quot;, Arial, Helvetica, sans-serif][img]https://s.kaskus.id/images/2018/03/06/10120667_20180306063248.jpg[/img][img]https://s.kaskus.id/images/2018/03/06/10120667_20180306063257.jpg[/img][/font][/color]\n\n[color=#333333][font=&quot;Helvetica Neue&quot;, Arial, Helvetica, sans-serif]Ingatkah Kalian Waktu Deddy Mizwar Menghentikan Proyek Meikarta ?? [/font][/color]\n[color=#333333][font=&quot;Helvetica Neue&quot;, Arial, Helvetica, sans-serif]Bagaimana Kabar Meikarta Sekarang??[/font][/color]\n\n[color=#333333][font=&quot;Helvetica Neue&quot;, Arial, Helvetica, sans-serif]Sekarang Meikarta Sudah Berjalan Kembali dan Sudah Di Jual Ke Masyarakat.[/font][/color]\n\n[color=#333333][font=&quot;Helvetica Neue&quot;, Arial, Helvetica, sans-serif]Ternyata Ini misteri dibalik Meikarta [/font][/color]\n\n[color=#333333][font=&quot;Helvetica Neue&quot;, Arial, Helvetica, sans-serif]Warga Jawa Barat jangan sampai salah pilih pimpinan,\njelas sekali Dedy Mizwar hanya mementingkan kepentingan pribadi untuk mendapatkan dana tersebut, guna mendanai kampanyenya di Pilgub Jabar.[/font][/color]\n\n[color=#333333][font=&quot;Helvetica Neue&quot;, Arial, Helvetica, sans-serif]Baca lengkap ni sumbernya : [url=http://www.politikpanas.com/2018/03/surat-izin-meikarta-gate-bermasalah.html]http://www.politikpanas.com/2018/03/surat-izin-meikarta-gate-bermasalah.html[/url][/font][/color]
",kaskus,0,0,0,0
"Editannya,, pas ngedit sambil ngemil micin jdnya gini.. min,ga ngakak liat hasil akhir editan sdr? Wkkwkw😂😂",instagram,0,0,0,0
"Loh memang ga da beda papua itu propinsi ibukotanya Jayapura,dan propinsi papua barat ibukotanya monokwari,lo tau ga,jngn2 bneran goblok lo",twitter,0,0,0,1
"Idih Najis gue mah malem malem MCA (Morinyo Cyber Army) pada keluar.\n\nMasih aja dibela pelatih kayak gitu busetdah, bagusnya apacoba\n\nDitanya si morinyo taktiknya apa, kaga ada yg jawab.\n\nDitanya tujuannya apa, kaga ada yg jawab.\n\nTrus ngapain tu orang masi dimari\n\n:lehuga\n\n\n\n\nAbis liat Komennya Lukaku, nothing but respect buat orang ini.\n\n\nLiat komen Morinyo setelah match, najis ni orang kalo masih ada yg bela. Udah gatau lagi gw. 
",kaskus,0,0,0,0
